Epoch,Iteration,EMFL,FLSH,FLSD,SDPM,FLLF,gpUtility,acqOptimum,inBounds,Elapsed,Score,errorMessage
0,1,53.4614651082084,4.18093397542834,10.2913884090958,35.1339456095593,8.14562815474346,,FALSE,TRUE,0.299,-24.8521416684609,
0,2,30.8021768778563,8.52983287665993,5.19997081556357,32.8859570005443,25.8297563431552,,FALSE,TRUE,0.211,-9.6539976042562,
0,3,47.3339711744338,6.96958428639919,6.60184438049328,31.9839602499269,6.87917483213823,,FALSE,TRUE,0.229,-16.9117811540558,
0,4,39.8941637091339,5.15342355314642,9.4481922283303,20.1026782370172,18.2824028929463,,FALSE,TRUE,0.208,-8.23626408868529,
0,5,25.084502954036,9.85821085255593,19.3950754699763,39.9060384422774,10.2290210558567,,FALSE,TRUE,0.233,-12.3206292269146,
0,6,31.9347791178152,3.0989995194599,13.4196576913819,25.8979916904354,12.7583927172236,,FALSE,TRUE,0.212,-7.8139286822411,
0,7,20.5416686683893,8.37795345745981,17.9020580378128,29.6566744538723,17.4936230498133,,FALSE,TRUE,0.212,-13.6023385020013,
0,8,46.6392782246694,6.03456893824041,16.4950032287743,22.5320344453212,20.6865770177683,,FALSE,TRUE,0.229,-18.7537299469595,
0,9,37.4643360078335,2.05974130388349,15.1030752501683,19.8034175561043,28.9543151686667,,FALSE,TRUE,0.224,-7.90256788048025,
0,10,15.9398604603484,5.96823290474713,11.6150763178011,16.2517892802134,23.2497592153959,,FALSE,TRUE,0.175,-25.0061939198319,
1,11,36.2087788421435,4.35769876016167,6.93394561223029,25.6293197743604,16.3187146786322,0.0979071034675534,TRUE,TRUE,0.228,-7.35594748015905,
2,12,34.7487296489608,8.69339618699568,14.4551321915987,19.3468676997489,19.0320829731991,0.0575865566631653,TRUE,TRUE,0.224999999999998,-6.92142802308301,
3,13,34.9901480197389,4.4655268872237,7.78379319036043,15,20.7000486383942,0.0375171171462216,TRUE,TRUE,0.201999999999998,-8.01701215369047,
4,14,33.8017574570489,6.05729462583429,18.5414139403554,26.1143644368112,25.3310128769748,0.0304920288652646,TRUE,TRUE,0.233000000000004,-8.68273133298731,
5,15,35.8512345790225,6.9171472855754,11.5027870846694,30.1003884362518,21.0151142579285,0.0449721322246233,TRUE,TRUE,0.241999999999997,-8.55994963580026,
6,16,36.2821338612942,6.67166581565518,12.7049782306169,19.8686036571402,5,0.0396036121529101,TRUE,TRUE,0.244999999999997,-7.04872787567785,
7,17,33.6290975892752,10,8.49098301421663,22.5180920032349,8.48161456200757,0.0249291076265367,TRUE,TRUE,0.216000000000008,-7.56857962373739,
8,18,35.9540738011315,6.13768182984218,11.964331605492,20.3936762893209,15.2144983721712,0.0189602945518584,TRUE,TRUE,0.236999999999995,-6.61441746252789,
9,19,37.2316939678418,10,8.93181274960342,19.4066562010349,16.0742185783973,0.00931550628993657,TRUE,TRUE,0.219000000000008,-7.84633102104494,
10,20,36.2936727920685,2,13.6807855909709,19.5011354420168,11.7960306020758,0.0110925666173041,TRUE,TRUE,0.239000000000004,-6.8206667280583,
11,21,34.8842107717715,5.31672900758375,20,16.5412700690481,12.3737443612112,0.00689857927165066,TRUE,TRUE,0.241,-7.94505912494428,
12,22,29.6212036834379,10,14.6212779207668,21.1905683690225,16.0764820130244,0.00616202448180719,TRUE,TRUE,0.733000000000004,-7.25725927579539,
13,23,35.4365706807279,4.5239908286279,12.0858709139356,20.6935804702902,14.059497873392,0.00387284356479149,TRUE,TRUE,0.236000000000004,-6.44860242007151,
14,24,33.5369875838899,5.85031417713017,12.9746992349809,19.9286115694438,14.0471509150306,0.00239350075485773,TRUE,TRUE,0.220999999999989,-6.29502230028102,
15,25,32.3353962147613,7.27794940146248,12.1402866269866,20.4337187827449,30,0.00251975713683082,TRUE,TRUE,0.293999999999997,-6.57928729254606,
16,26,32.8191383345795,5.3726629867486,12.9445607842251,20.0320585953748,20.5654757869568,0.00401518328060923,TRUE,TRUE,0.212999999999994,-6.43319771946399,
17,27,32.7113223067955,4.04923958055127,13.1750949121421,19.1032111689676,5,0.00213981990330306,TRUE,TRUE,0.22199999999998,-6.60502639470198,
18,28,34.7768731512921,6.34821991224725,8.85249764733997,22.0258966941176,30,0.00178117506196035,TRUE,TRUE,0.252999999999986,-6.79846930588421,
19,29,32.8779364570567,6.88249816793121,11.7134188486203,20.3351995748596,16.4324752328743,0.00120363990941341,TRUE,TRUE,0.240000000000009,-6.56166336313144,
20,30,33.6194839054774,4.98501390589545,14.1562184494772,19.0669226874936,12.3078563938012,0.00307811552546298,TRUE,TRUE,0.269000000000005,-6.25232103195248,
21,31,32.8667703882995,5.73264785385042,15.0543088470338,20.188467071971,10.0971024170789,0.00107309465348052,TRUE,TRUE,0.217999999999989,-6.37146002097873,
22,32,29.6814210215677,7.59815487191651,20,17.3500030750164,30,0.000839879896119541,TRUE,TRUE,0.216000000000008,-6.85391845258351,
23,33,28.9946591322572,8.59614988215177,20,15,5,0.000909936395818592,TRUE,TRUE,0.21599999999998,-6.85230743231919,
24,34,31.8193152700809,6.43175272342752,15.9426031232861,16.4806736709051,11.8884467034821,0.00217091482241685,TRUE,TRUE,0.714000000000027,-6.3488513287275,
25,35,33.2396966363432,6.08631903637162,14.8376044710286,18.1196632328973,30,0.00185408763153723,TRUE,TRUE,0.219999999999999,-6.18109826403102,
26,36,32.6630696672224,2,16.0108029960532,16.7141437624147,30,0.00102660611193056,TRUE,TRUE,0.218000000000018,-6.64070948210409,
27,37,32.6017001506814,5.88189778049025,15.9520094362041,15,30,0.000857504352545145,TRUE,TRUE,0.216999999999985,-6.26088094182494,
28,38,33.0433818416807,5.34637763063697,14.7375429831639,17.6524648714075,30,0.000921796446812862,TRUE,TRUE,0.213999999999999,-6.15448663803145,
29,39,32.4643874619984,5.46740474765837,15.729248863906,17.7462728522923,30,0.000523584763215259,TRUE,TRUE,0.225999999999999,-6.27082037506447,
30,40,28.6032112907144,4.6669994837296,20,16.7571762626969,9.64868659522068,0.000666235566983866,TRUE,TRUE,0.228999999999985,-7.70144444628246,
31,41,27.6813996571249,6.80585492808257,16.0840718481585,16.878725536434,29.6715848941091,5.28248461480951e-06,TRUE,TRUE,0.207999999999998,-8.63937655768725,
32,42,30.358543461145,10,20,17.2327937694025,12.9405600638081,0.00073451017617922,TRUE,TRUE,0.231999999999999,-6.7852229255064,
33,43,36.7437125128549,2,5,40,30,7.3376174193786e-05,TRUE,TRUE,0.234999999999985,-10.370233112711,
34,44,31.6956812515799,10,15.2963120230128,16.0079425689482,5,0.000312482409909492,TRUE,TRUE,0.302000000000021,-6.57310439736617,
35,45,30.7874488967311,8.50320608128682,17.4006055005647,18.7895449720023,5,8.95992339079294e-05,TRUE,TRUE,0.236999999999995,-6.58813554194889,
36,46,37.1724028776544,8.47942782008473,6.43194710179195,28.7646102125936,29.5170523103371,1.38972553882086e-07,TRUE,TRUE,0.26400000000001,-8.83873346111704,
